customer_id,day_of_week,time_of_day,location,weather,payment_method,zone_type,gender,trip_type,avg_trips_per_week,avg_estimated_price,avg_spent_per_week,last_trip_days_ago,tenure_days,churn_prob,churn
CUST04033,Monday,Night,Ahmedabad,Cloudy,Cash,Commercial,Male,Taxi,3.73,91.49,299.19,7,118,0.231421101,0
CUST04034,Wednesday,Night,Delhi,Clear,UPI,Commercial,Female,Taxi,1.72,78.86,37.72,7,98,0.262513878,0
CUST04035,Sunday,Evening,Mumbai,Clear,Card,Residential,Male,Taxi,7.95,82.77,643.56,3,184,0.011916041,0
CUST04036,Wednesday,Morning,Bangalore,Clear,Card,Residential,Female,Auto,2.81,40.27,118.51,8,29,0.330483084,0
CUST04037,Sunday,Evening,Bangalore,Cloudy,Cash,Mixed,Male,Auto,2.82,78.17,345.66,4,50,0.165466339,0
CUST04038,Wednesday,Evening,Delhi,Cloudy,Card,Commercial,Male,Auto,3.72,48.95,206.59,3,13,0.208492197,0
CUST04039,Wednesday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,5.58,44.46,255.34,31,149,0.489384139,1
CUST04040,Saturday,Evening,Ahmedabad,Clear,UPI,Commercial,Male,Taxi,1.6,71.67,111.47,1,191,0.252525531,0
CUST04041,Tuesday,Afternoon,Bangalore,Foggy,Card,Commercial,Male,Auto,5.82,58.76,359.32,8,59,0.046712644,0
CUST04042,Thursday,Morning,Bangalore,Cloudy,UPI,Residential,Female,Auto,2.81,30,-5.81,0,839,0.067135102,0
CUST04043,Wednesday,Night,Hyderabad,Clear,Card,Residential,Male,Taxi,3.03,78.84,265.31,23,185,0.419188647,0
CUST04044,Friday,Afternoon,Chennai,Clear,UPI,Commercial,Female,Taxi,1.45,76.84,56.75,9,26,0.571524479,1
CUST04045,Tuesday,Morning,Hyderabad,Clear,Cash,Residential,Male,Auto,6.4,43.87,227.27,8,258,0.18244512,0
CUST04046,Thursday,Night,Chennai,Foggy,Cash,Residential,Male,Taxi,1.25,96.9,255.41,0,16,0.233963289,1
CUST04047,Thursday,Morning,Pune,Rainy,UPI,Mixed,Female,Auto,6.68,48.58,441.9,7,314,0.028268864,0
CUST04048,Thursday,Night,Ahmedabad,Rainy,Card,Commercial,Female,Auto,3.8,40.92,256.46,3,385,0.107936069,1
CUST04049,Monday,Morning,Bangalore,Clear,Card,Residential,Male,Taxi,2.03,74.71,73.11,0,308,0.271346576,1
CUST04050,Tuesday,Night,Kolkata,Clear,Card,Residential,Female,Auto,11.79,55.12,669,2,415,0.006867492,0
CUST04051,Saturday,Morning,Hyderabad,Cloudy,Card,Residential,Male,Taxi,4.97,75.35,247.81,8,442,0.063584742,0
CUST04052,Wednesday,Evening,Mumbai,Cloudy,UPI,Residential,Male,Auto,5.05,51.63,248.79,17,130,0.155344882,0
CUST04053,Sunday,Morning,Mumbai,Clear,Cash,Commercial,Male,Auto,7.64,73.73,454.07,27,26,0.120513923,0
CUST04054,Wednesday,Afternoon,Ahmedabad,Clear,Cash,Residential,Female,Taxi,0.41,87.73,42.02,4,165,0.402689291,0
CUST04055,Saturday,Evening,Bangalore,Clear,Cash,Mixed,Female,Auto,2.32,30,92.27,2,53,0.263283485,1
CUST04056,Sunday,Night,Delhi,Clear,Card,Commercial,Female,Auto,4.58,36.32,97.29,23,278,0.329710127,0
CUST04057,Saturday,Night,Delhi,Cloudy,Card,Commercial,Male,Auto,7.2,60.02,402.61,11,175,0.059189878,0
CUST04058,Wednesday,Night,Ahmedabad,Cloudy,Card,Residential,Male,Auto,4.33,46.08,290.46,2,32,0.07551429,0
CUST04059,Thursday,Morning,Bangalore,Clear,Cash,Mixed,Male,Taxi,3.58,94.1,283.72,17,135,0.185325441,0
CUST04060,Sunday,Evening,Delhi,Rainy,Cash,Residential,Female,Auto,4.04,62.6,264.27,2,375,0.078456675,0
CUST04061,Friday,Morning,Pune,Rainy,UPI,Commercial,Female,Auto,2.53,51.24,109.52,6,668,0.088033606,0
CUST04062,Friday,Evening,Ahmedabad,Rainy,Cash,Residential,Male,Taxi,3.34,81.62,244.85,21,216,0.318692354,0
CUST04063,Friday,Morning,Delhi,Clear,Card,Mixed,Female,Auto,7.87,30.53,178.32,2,515,0.024246029,0
CUST04064,Sunday,Evening,Mumbai,Clear,UPI,Residential,Male,Auto,6.22,66.67,394.56,1,319,0.045584663,0
CUST04065,Wednesday,Morning,Chennai,Cloudy,UPI,Commercial,Female,Auto,5.81,34.41,311.07,1,636,0.01909963,0
CUST04066,Thursday,Evening,Hyderabad,Cloudy,Cash,Residential,Female,Taxi,1.26,105.68,110.67,3,95,0.49866108,1
CUST04067,Wednesday,Evening,Pune,Clear,Cash,Residential,Female,Taxi,2.45,86.76,275.29,5,652,0.169883372,1
CUST04068,Friday,Afternoon,Pune,Clear,Card,Residential,Male,Auto,5.63,60.85,355.21,1,445,0.065206878,0
CUST04069,Monday,Morning,Ahmedabad,Rainy,Card,Residential,Female,Taxi,4.48,76.01,333.35,1,528,0.095210524,0
CUST04070,Thursday,Evening,Delhi,Clear,UPI,Commercial,Female,Taxi,4.17,127.13,489.4,1,305,0.061859244,0
CUST04071,Friday,Night,Hyderabad,Rainy,Cash,Mixed,Other,Auto,4.78,38.78,132.33,2,90,0.190183962,1
CUST04072,Sunday,Evening,Bangalore,Rainy,UPI,Residential,Female,Taxi,4.6,97.23,462.07,3,520,0.039019509,0
CUST04073,Friday,Evening,Hyderabad,Clear,Cash,Commercial,Male,Auto,1.36,51.88,-1.65,1,1545,0.053429166,0
CUST04074,Thursday,Evening,Bangalore,Clear,UPI,Commercial,Female,Auto,7.86,30,248.66,3,115,0.030763299,0
CUST04075,Wednesday,Morning,Hyderabad,Rainy,Cash,Commercial,Female,Auto,2.48,59.52,146.61,12,136,0.38220702,0
CUST04076,Tuesday,Night,Chennai,Cloudy,Card,Mixed,Female,Auto,3.77,51.76,164.18,6,110,0.130915788,1
CUST04077,Sunday,Night,Kolkata,Clear,UPI,Commercial,Female,Auto,4.71,41.94,195.64,2,387,0.041512699,0
CUST04078,Thursday,Evening,Pune,Clear,Card,Residential,Male,Auto,10.82,72.26,882.16,10,173,0.010236516,0
CUST04079,Saturday,Night,Bangalore,Clear,Card,Commercial,Female,Auto,5.05,66.79,334.35,1,30,0.144475368,0
CUST04080,Tuesday,Night,Delhi,Cloudy,Card,Mixed,Male,Auto,3.36,52.61,171.39,7,134,0.150627224,0
CUST04081,Wednesday,Morning,Ahmedabad,Clear,Cash,Residential,Male,Taxi,0,75.61,19.03,6,152,0.698635518,0
CUST04082,Wednesday,Morning,Ahmedabad,Clear,Card,Residential,Male,Auto,7.12,30,295.27,3,61,0.085681466,0
CUST04083,Wednesday,Morning,Pune,Cloudy,UPI,Commercial,Female,Auto,3.87,64.05,130.08,3,344,0.13281788,0
CUST04084,Sunday,Afternoon,Mumbai,Cloudy,Cash,Residential,Male,Auto,2.73,63.69,108.08,2,322,0.240819776,0
CUST04085,Thursday,Night,Delhi,Cloudy,UPI,Mixed,Other,Taxi,0.72,71.76,-16.25,13,178,0.525091116,1
CUST04086,Wednesday,Afternoon,Delhi,Clear,UPI,Residential,Male,Auto,4.14,31.69,77.7,4,160,0.082986795,0
CUST04087,Thursday,Evening,Chennai,Rainy,Card,Mixed,Male,Auto,4.19,53.78,130.59,16,838,0.07289257,0
CUST04088,Saturday,Night,Chennai,Clear,Card,Residential,Male,Auto,1.64,61.06,156.47,1,63,0.451921238,1
CUST04089,Wednesday,Morning,Ahmedabad,Clear,UPI,Residential,Female,Auto,2.6,68.24,129.13,34,293,0.792075886,0
CUST04090,Thursday,Night,Pune,Clear,Card,Commercial,Female,Auto,8.04,56.24,407.41,6,514,0.008645882,0
CUST04091,Friday,Evening,Chennai,Cloudy,Cash,Residential,Male,Auto,7.42,68.41,446.4,18,94,0.054143387,0
CUST04092,Thursday,Evening,Bangalore,Clear,Cash,Residential,Male,Auto,8.78,50.37,554.18,0,16,0.011399594,0
CUST04093,Saturday,Afternoon,Chennai,Clear,Card,Mixed,Male,Auto,2.29,50.07,147.91,1,16,0.12852588,0
CUST04094,Saturday,Afternoon,Delhi,Clear,Card,Commercial,Female,Taxi,3.55,87.64,372.31,1,108,0.103157466,0
CUST04095,Saturday,Afternoon,Mumbai,Cloudy,Cash,Commercial,Male,Auto,3.77,30,109.41,53,219,0.878298006,1
CUST04096,Tuesday,Evening,Kolkata,Clear,UPI,Residential,Male,Taxi,6.02,94.84,562.02,37,16,0.137789081,0
CUST04097,Wednesday,Evening,Pune,Clear,Card,Residential,Other,Auto,7.41,34.35,276.36,7,185,0.044054507,0
CUST04098,Saturday,Night,Kolkata,Clear,Card,Commercial,Male,Auto,1.48,57.99,129.71,4,473,0.354721365,0
CUST04099,Sunday,Afternoon,Kolkata,Cloudy,Cash,Residential,Female,Taxi,7.06,80.07,543.13,6,191,0.057727889,0
CUST04100,Wednesday,Evening,Hyderabad,Clear,Card,Residential,Female,Auto,5.95,38.51,226.67,2,64,0.089904102,0
CUST04101,Saturday,Evening,Chennai,Clear,UPI,Commercial,Other,Auto,8.63,30,314.58,7,292,0.023532172,0
CUST04102,Saturday,Morning,Ahmedabad,Clear,UPI,Residential,Male,Taxi,5.97,56.55,457.41,10,118,0.150114788,1
CUST04103,Tuesday,Evening,Delhi,Foggy,Cash,Residential,Female,Auto,5.53,49.86,188.79,3,569,0.047622949,0
CUST04104,Saturday,Night,Hyderabad,Rainy,Card,Mixed,Male,Auto,4.54,65.71,345.93,1,312,0.058857643,0
CUST04105,Friday,Morning,Kolkata,Clear,UPI,Mixed,Male,Taxi,1.43,77.39,150.41,12,233,0.549936684,1
CUST04106,Thursday,Evening,Delhi,Cloudy,Cash,Mixed,Male,Taxi,0.58,65.28,16.27,3,203,0.260091789,0
CUST04107,Sunday,Morning,Hyderabad,Clear,Card,Residential,Male,Auto,3.78,46.03,152.43,5,234,0.213358686,0
CUST04108,Friday,Afternoon,Pune,Rainy,Cash,Commercial,Male,Taxi,4.72,76.54,402.59,6,458,0.080791479,0
CUST04109,Sunday,Morning,Ahmedabad,Clear,Card,Residential,Female,Taxi,0.99,107.65,174.88,12,412,0.407645281,0
CUST04110,Saturday,Evening,Chennai,Clear,UPI,Commercial,Female,Auto,2.31,45.63,66.64,2,123,0.275136317,0
CUST04111,Tuesday,Morning,Delhi,Rainy,UPI,Residential,Male,Auto,5.51,30,206.73,7,190,0.20123554,0
CUST04112,Thursday,Evening,Kolkata,Clear,Cash,Residential,Male,Taxi,5.86,74.31,469.77,19,307,0.186142386,0
CUST04113,Friday,Night,Bangalore,Clear,Card,Residential,Female,Auto,4.83,69.83,419.04,1,105,0.151391725,1
CUST04114,Saturday,Evening,Mumbai,Cloudy,Cash,Residential,Female,Auto,4.96,38.23,180.4,2,359,0.081846091,0
CUST04115,Thursday,Morning,Hyderabad,Cloudy,Cash,Commercial,Male,Auto,5.86,56.98,332.77,30,558,0.26163516,1
CUST04116,Friday,Morning,Mumbai,Clear,Card,Commercial,Male,Auto,4.78,58.1,264.48,9,12,0.220176164,0
CUST04117,Thursday,Night,Bangalore,Rainy,Cash,Mixed,Male,Auto,2.86,57.87,129.16,4,184,0.205627629,0
CUST04118,Monday,Evening,Ahmedabad,Clear,Cash,Residential,Female,Auto,4.1,49.68,211.97,28,57,0.615343757,1
CUST04119,Thursday,Night,Bangalore,Cloudy,Card,Commercial,Female,Auto,6.77,30,206.36,1,220,0.034367936,0
CUST04120,Saturday,Morning,Chennai,Foggy,Cash,Residential,Male,Taxi,4.93,67.73,283.26,2,60,0.173041156,0
CUST04121,Wednesday,Afternoon,Pune,Clear,Card,Residential,Female,Taxi,3.42,96.58,350.89,9,263,0.105429306,0
CUST04122,Wednesday,Morning,Hyderabad,Rainy,UPI,Residential,Male,Taxi,3.92,97.99,390.86,1,568,0.044503586,0
CUST04123,Wednesday,Afternoon,Ahmedabad,Cloudy,Card,Residential,Female,Auto,1.38,43.92,55.72,4,122,0.303884605,0
CUST04124,Thursday,Night,Hyderabad,Clear,Cash,Mixed,Female,Taxi,3.16,86.24,318.75,9,36,0.556342193,1
CUST04125,Wednesday,Evening,Chennai,Clear,UPI,Commercial,Male,Auto,8.19,43.4,431.31,27,113,0.092270639,0
CUST04126,Saturday,Afternoon,Mumbai,Rainy,Cash,Commercial,Male,Auto,5.06,48.74,286.86,23,13,0.338234461,0
CUST04127,Wednesday,Night,Ahmedabad,Clear,UPI,Commercial,Male,Auto,4.03,69.82,271.91,7,52,0.079749193,0
CUST04128,Wednesday,Evening,Bangalore,Clear,Cash,Mixed,Female,Auto,4.42,30,181.98,2,40,0.278944543,0
CUST04129,Sunday,Afternoon,Hyderabad,Clear,UPI,Residential,Female,Auto,6.93,32.8,231.31,4,153,0.0338625,0
CUST04130,Tuesday,Afternoon,Bangalore,Foggy,Cash,Residential,Female,Auto,3.98,64.76,316.9,6,33,0.327408395,0
CUST04131,Saturday,Night,Bangalore,Clear,Cash,Commercial,Male,Auto,5.46,59.01,376.91,15,10,0.122508698,0
CUST04132,Friday,Evening,Hyderabad,Cloudy,Cash,Mixed,Male,Auto,3.9,76.34,364.71,12,435,0.086450068,0
CUST04133,Tuesday,Afternoon,Mumbai,Rainy,Card,Commercial,Female,Auto,5.79,49.78,251.05,5,901,0.028754943,0
CUST04134,Thursday,Afternoon,Mumbai,Clear,Card,Residential,Female,Auto,3.85,69.94,281.76,86,411,0.936237468,1
CUST04135,Sunday,Night,Ahmedabad,Clear,Cash,Residential,Male,Auto,5.13,58.21,280.46,15,28,0.261182417,0
CUST04136,Monday,Morning,Mumbai,Rainy,Cash,Residential,Female,Auto,5.51,76.38,416.43,4,30,0.063112514,0
CUST04137,Monday,Evening,Hyderabad,Clear,Card,Residential,Female,Auto,4.16,60.42,234.28,3,502,0.178077365,0
CUST04138,Monday,Afternoon,Kolkata,Clear,Cash,Residential,Male,Auto,5.35,30,217.36,6,59,0.255593292,1
CUST04139,Wednesday,Night,Hyderabad,Clear,Cash,Residential,Male,Taxi,1.5,85.03,109.1,16,70,0.728856535,0
CUST04140,Wednesday,Night,Ahmedabad,Foggy,Cash,Commercial,Female,Auto,7.53,41.13,399.64,0,184,0.073794341,0
CUST04141,Thursday,Evening,Mumbai,Clear,Cash,Commercial,Male,Auto,4.62,51.53,234.52,10,32,0.158156843,0
CUST04142,Sunday,Morning,Hyderabad,Clear,UPI,Commercial,Female,Auto,2.37,42.55,91.84,5,351,0.285635241,1
CUST04143,Monday,Evening,Bangalore,Clear,UPI,Commercial,Female,Taxi,1.88,79.55,95.3,3,36,0.250332246,0
CUST04144,Friday,Evening,Ahmedabad,Clear,Cash,Residential,Female,Auto,5.04,43.95,220.77,18,66,0.35747669,0
CUST04145,Saturday,Afternoon,Kolkata,Rainy,Card,Commercial,Male,Auto,5.34,51.42,210.02,14,58,0.226811159,0
CUST04146,Saturday,Evening,Hyderabad,Clear,Cash,Commercial,Female,Auto,4.8,49.5,221.96,23,243,0.175124896,1
CUST04147,Tuesday,Night,Pune,Cloudy,Cash,Residential,Other,Taxi,0.19,81.1,76.37,3,180,0.438716486,0
CUST04148,Friday,Night,Ahmedabad,Clear,Card,Residential,Male,Auto,3.09,39.53,138.21,21,594,0.277090541,0
CUST04149,Tuesday,Afternoon,Bangalore,Clear,UPI,Residential,Female,Taxi,4.64,67.31,272.24,2,26,0.127566842,0
CUST04150,Saturday,Afternoon,Kolkata,Clear,Card,Mixed,Male,Auto,7,88.88,614.5,3,231,0.063814667,0
CUST04151,Saturday,Afternoon,Ahmedabad,Rainy,Card,Residential,Male,Auto,5.08,49.78,240.62,3,196,0.051941349,0
CUST04152,Tuesday,Morning,Pune,Clear,UPI,Residential,Male,Auto,7.56,43.19,352.87,17,89,0.0678656,0
CUST04153,Saturday,Afternoon,Mumbai,Clear,Cash,Commercial,Female,Taxi,0,71.95,-63.74,5,355,0.154783641,0
CUST04154,Wednesday,Afternoon,Chennai,Clear,Cash,Mixed,Male,Auto,1.93,33.13,73.89,9,91,0.505313662,0
CUST04155,Friday,Afternoon,Kolkata,Clear,Card,Residential,Female,Taxi,4.06,87.72,399.52,8,297,0.172750187,1
CUST04156,Saturday,Morning,Delhi,Clear,Cash,Residential,Male,Auto,12.08,44.42,559.45,10,270,0.008931565,0
CUST04157,Thursday,Night,Pune,Clear,Cash,Mixed,Female,Auto,3.77,47.38,49.26,5,538,0.097902544,0
CUST04158,Thursday,Night,Ahmedabad,Clear,UPI,Residential,Female,Auto,3.39,39.52,104.58,0,336,0.081635863,0
CUST04159,Friday,Morning,Hyderabad,Clear,Cash,Mixed,Female,Taxi,3.27,74.52,228.44,5,152,0.118531139,1
CUST04160,Sunday,Afternoon,Pune,Clear,Cash,Residential,Male,Auto,5.34,36.74,222.33,21,35,0.355478426,0
CUST04161,Wednesday,Night,Bangalore,Clear,Cash,Commercial,Male,Auto,3.77,51.3,214.29,4,277,0.088878285,0
CUST04162,Thursday,Afternoon,Mumbai,Cloudy,Card,Residential,Female,Auto,6.59,53.27,313.84,4,628,0.009179396,0
CUST04163,Friday,Night,Hyderabad,Clear,Card,Residential,Female,Auto,5.17,62.85,307.96,7,272,0.138235989,0
CUST04164,Wednesday,Morning,Pune,Cloudy,Card,Mixed,Male,Taxi,3.82,68.96,295.37,4,26,0.154850344,0
CUST04165,Friday,Night,Chennai,Clear,Card,Residential,Female,Taxi,1.85,99.46,124.44,7,641,0.183833306,0
CUST04166,Sunday,Night,Pune,Clear,Cash,Mixed,Male,Auto,5.68,31.4,137.69,0,118,0.013927828,0
CUST04167,Friday,Night,Mumbai,Rainy,Cash,Residential,Female,Auto,5.91,67.8,423.93,5,119,0.068106574,0
CUST04168,Thursday,Night,Pune,Clear,Cash,Residential,Female,Auto,5.19,39.05,210.26,24,73,0.31235905,0
CUST04169,Thursday,Morning,Mumbai,Clear,UPI,Mixed,Female,Auto,1.46,40.17,125.9,12,551,0.509709375,1
CUST04170,Wednesday,Evening,Hyderabad,Clear,Cash,Commercial,Male,Auto,4.52,30,61.96,0,688,0.035961343,0
CUST04171,Thursday,Morning,Bangalore,Clear,UPI,Mixed,Male,Auto,3.62,37.51,154.52,1,528,0.017589868,0
CUST04172,Thursday,Morning,Ahmedabad,Clear,Card,Commercial,Male,Taxi,2.42,107.03,298.76,5,232,0.194679388,0
CUST04173,Monday,Morning,Bangalore,Rainy,Card,Commercial,Male,Auto,6.85,84.44,492.54,6,155,0.045741545,0
CUST04174,Saturday,Night,Ahmedabad,Cloudy,UPI,Commercial,Male,Auto,6.54,47.75,279.67,15,26,0.238847242,0
CUST04175,Wednesday,Night,Chennai,Clear,Cash,Residential,Female,Taxi,1.42,52.42,15.07,17,113,0.607673343,0
CUST04176,Tuesday,Night,Ahmedabad,Cloudy,Cash,Commercial,Male,Auto,6.05,61.87,396.55,6,258,0.045070077,0
CUST04177,Thursday,Night,Ahmedabad,Clear,Card,Commercial,Male,Auto,5.66,53.83,339.12,7,73,0.095025304,0
CUST04178,Sunday,Evening,Kolkata,Clear,Cash,Residential,Female,Auto,2.05,58.91,57.75,10,422,0.630085029,1
CUST04179,Monday,Morning,Pune,Clear,Cash,Commercial,Male,Auto,9.33,68.08,643.91,0,304,0.009557522,0
CUST04180,Thursday,Afternoon,Kolkata,Clear,Cash,Residential,Male,Taxi,3.26,86.5,289.49,5,506,0.089017381,0
CUST04181,Monday,Morning,Ahmedabad,Cloudy,Card,Mixed,Male,Taxi,4.1,71.15,327.94,4,109,0.214452949,0
CUST04182,Thursday,Night,Ahmedabad,Cloudy,Card,Commercial,Female,Auto,2.67,48.85,130.97,3,272,0.114151536,0
CUST04183,Monday,Afternoon,Hyderabad,Clear,Cash,Commercial,Female,Taxi,0.02,71.56,-8.01,3,355,0.307025635,0
CUST04184,Monday,Afternoon,Bangalore,Cloudy,Cash,Residential,Female,Taxi,7.35,80.39,647.79,15,212,0.040350924,0
CUST04185,Friday,Afternoon,Kolkata,Clear,Cash,Mixed,Female,Auto,4.05,51.06,194.29,7,31,0.096424418,0
CUST04186,Thursday,Afternoon,Hyderabad,Clear,Card,Residential,Female,Taxi,4.04,78.44,240.67,15,229,0.339623553,0
CUST04187,Sunday,Morning,Kolkata,Rainy,Cash,Commercial,Male,Taxi,2.98,68.51,89.19,1,433,0.082094288,0
CUST04188,Monday,Afternoon,Chennai,Clear,UPI,Residential,Male,Auto,6.02,36.69,173.6,9,153,0.108019426,0
CUST04189,Sunday,Evening,Hyderabad,Clear,Card,Mixed,Female,Auto,2.45,78.36,288.99,8,253,0.192075724,0
CUST04190,Tuesday,Morning,Hyderabad,Foggy,Card,Commercial,Male,Auto,8.05,54.23,305.92,4,32,0.044930755,0
CUST04191,Saturday,Morning,Pune,Rainy,Card,Commercial,Male,Auto,3.27,47.98,168,17,91,0.651045977,0
CUST04192,Monday,Night,Delhi,Cloudy,UPI,Mixed,Female,Taxi,3.06,73.93,258.91,2,260,0.122163459,0
CUST04193,Sunday,Morning,Hyderabad,Clear,Cash,Mixed,Female,Auto,3.27,36.88,124.06,17,317,0.258846521,1
CUST04194,Tuesday,Afternoon,Chennai,Cloudy,UPI,Residential,Male,Taxi,2.35,49.32,115.01,34,62,0.647842369,1
CUST04195,Tuesday,Afternoon,Mumbai,Clear,Cash,Residential,Male,Auto,4.08,55.95,243.89,0,123,0.10009331,0
CUST04196,Monday,Afternoon,Mumbai,Clear,Cash,Commercial,Female,Taxi,6.15,98.99,632.73,15,196,0.033271501,0
CUST04197,Friday,Night,Bangalore,Clear,Card,Commercial,Male,Taxi,1.77,52.84,126.33,3,205,0.455162059,0
CUST04198,Tuesday,Night,Delhi,Clear,UPI,Commercial,Male,Auto,7.12,52.94,421.11,1,68,0.026462339,0
CUST04199,Wednesday,Night,Pune,Cloudy,Card,Residential,Male,Auto,4.74,58.32,192.28,2,353,0.043868909,0
CUST04200,Monday,Morning,Ahmedabad,Rainy,UPI,Commercial,Other,Taxi,0,42.46,38.7,19,723,0.456344832,1
CUST04201,Tuesday,Evening,Chennai,Clear,Cash,Residential,Other,Auto,5.23,44.08,245.79,0,217,0.087181971,0
CUST04202,Monday,Evening,Delhi,Clear,Cash,Commercial,Female,Auto,2.69,30,67.45,3,118,0.226864949,0
CUST04203,Monday,Afternoon,Delhi,Clear,Cash,Residential,Female,Auto,3.64,46.77,195.03,11,125,0.387700147,0
CUST04204,Tuesday,Morning,Bangalore,Clear,Card,Residential,Male,Taxi,3.23,84.12,261.04,5,15,0.198144777,0
CUST04205,Sunday,Afternoon,Bangalore,Clear,Card,Commercial,Other,Taxi,2.32,101.33,210.22,1,107,0.164343885,1
CUST04206,Saturday,Evening,Mumbai,Clear,Cash,Commercial,Male,Auto,5.8,49.1,336.19,0,12,0.066950158,0
CUST04207,Thursday,Night,Hyderabad,Clear,Cash,Commercial,Female,Auto,6.13,45.96,359.98,2,56,0.057728019,0
CUST04208,Wednesday,Morning,Hyderabad,Clear,Cash,Commercial,Other,Taxi,0,74.93,-40.48,5,421,0.530151444,0
CUST04209,Monday,Morning,Ahmedabad,Clear,Card,Commercial,Female,Auto,5.65,48.92,224.3,26,193,0.369228365,1
CUST04210,Sunday,Evening,Ahmedabad,Clear,UPI,Mixed,Male,Auto,9.57,56.18,556.85,30,98,0.065614621,0
CUST04211,Friday,Evening,Hyderabad,Clear,Cash,Mixed,Male,Auto,1.64,31.97,96.32,11,833,0.082237151,0
CUST04212,Sunday,Evening,Delhi,Clear,Cash,Commercial,Female,Taxi,3.21,74.78,247.13,22,131,0.535363043,0
CUST04213,Monday,Afternoon,Chennai,Clear,Cash,Residential,Male,Auto,4.69,42.52,198.13,6,11,0.094913995,0
CUST04214,Monday,Morning,Mumbai,Rainy,Cash,Commercial,Male,Taxi,6.63,96.08,678.76,21,592,0.046414225,0
CUST04215,Sunday,Evening,Mumbai,Rainy,UPI,Commercial,Female,Auto,6.73,49.37,369.82,1,227,0.043155424,0
CUST04216,Thursday,Evening,Delhi,Cloudy,UPI,Commercial,Male,Auto,6.29,64.29,413.44,39,62,0.675868442,0
CUST04217,Monday,Morning,Ahmedabad,Cloudy,Cash,Residential,Male,Auto,8.22,42.64,343.57,0,303,0.048211915,0
CUST04218,Sunday,Morning,Hyderabad,Cloudy,Card,Commercial,Male,Auto,9.12,58.44,666.14,1,129,0.014770209,0
CUST04219,Saturday,Night,Pune,Rainy,UPI,Residential,Female,Auto,3.94,56.78,143.88,19,256,0.131448491,0
CUST04220,Saturday,Night,Hyderabad,Rainy,Cash,Commercial,Female,Auto,7.12,64.3,516.83,13,55,0.04362972,0
CUST04221,Saturday,Afternoon,Chennai,Clear,Card,Commercial,Male,Taxi,3.26,95.45,367.76,7,38,0.220049537,1
CUST04222,Sunday,Evening,Delhi,Cloudy,Card,Commercial,Male,Taxi,3.14,88.48,346.79,3,53,0.16657563,0
CUST04223,Wednesday,Night,Delhi,Clear,UPI,Residential,Female,Auto,3.28,71.58,132.86,14,117,0.364015134,1
CUST04224,Monday,Evening,Kolkata,Clear,Cash,Residential,Male,Taxi,0.26,87.13,-46.78,9,396,0.482686541,1
CUST04225,Tuesday,Morning,Delhi,Cloudy,Cash,Mixed,Female,Auto,4.21,49.51,193.78,10,58,0.135493668,0
CUST04226,Monday,Night,Kolkata,Clear,Card,Residential,Male,Auto,6.74,42.62,283.99,4,64,0.081213745,0
CUST04227,Tuesday,Afternoon,Hyderabad,Cloudy,Card,Residential,Male,Auto,3.63,65.36,206.27,25,110,0.368280246,1
CUST04228,Tuesday,Night,Bangalore,Cloudy,Card,Commercial,Male,Auto,1.49,51.52,77.99,22,220,0.64379752,0
CUST04229,Tuesday,Afternoon,Pune,Clear,UPI,Commercial,Female,Auto,2.18,48.25,178.77,7,16,0.612868956,1
CUST04230,Tuesday,Night,Bangalore,Rainy,Cash,Residential,Female,Auto,5.22,38.13,118.77,5,303,0.051434989,0
CUST04231,Monday,Afternoon,Hyderabad,Foggy,Cash,Commercial,Male,Auto,3.48,60.29,179.66,0,148,0.153494837,0
CUST04232,Thursday,Afternoon,Pune,Clear,Cash,Commercial,Male,Auto,3.53,47.29,160.55,11,103,0.242018443,0
CUST04233,Saturday,Night,Ahmedabad,Rainy,Card,Mixed,Female,Auto,10.81,36.7,411.62,21,69,0.020601295,0
CUST04234,Wednesday,Night,Chennai,Cloudy,UPI,Residential,Female,Taxi,8.95,88.41,743.36,4,484,0.007643731,0
CUST04235,Monday,Night,Ahmedabad,Cloudy,Cash,Commercial,Male,Taxi,2.39,109.05,308.35,4,315,0.125119257,0
CUST04236,Tuesday,Night,Chennai,Clear,UPI,Commercial,Female,Auto,7.33,65.04,495.6,9,68,0.080713002,1
CUST04237,Sunday,Night,Chennai,Clear,UPI,Residential,Female,Taxi,4.67,97.72,453.11,17,55,0.305785007,0
CUST04238,Monday,Morning,Ahmedabad,Clear,Card,Commercial,Female,Auto,6.69,62.13,346.73,3,123,0.110844334,0
CUST04239,Tuesday,Night,Ahmedabad,Rainy,Cash,Residential,Female,Auto,9.89,49.34,423.55,1,175,0.015271163,0
CUST04240,Friday,Afternoon,Ahmedabad,Foggy,Card,Residential,Female,Auto,2.41,59.71,125.51,2,136,0.311668966,1
CUST04241,Sunday,Evening,Bangalore,Clear,Cash,Mixed,Female,Auto,4.51,52.37,254.17,4,43,0.055661755,0
CUST04242,Sunday,Night,Mumbai,Clear,Cash,Residential,Male,Taxi,4.69,110.06,567.35,7,168,0.150758922,0
CUST04243,Monday,Afternoon,Ahmedabad,Cloudy,UPI,Commercial,Male,Auto,5.11,40.66,180.78,4,38,0.177643305,1
CUST04244,Tuesday,Morning,Pune,Clear,UPI,Residential,Male,Taxi,4.6,79.4,413.64,27,100,0.295361759,0
